timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, accX, accY, accZ, stateX, stateY, stateZ, target_x, target_y, target_z, otX, otY, otZ, otRoll, otPitch, otYaw, kalX, kalY, kalZ
49909, 0.01167214848101139, -0.14454558491706848, -2.186351776123047, -1.040560007095337, 1.0549184083938599, 6.894330024719238, -0.03328191861510277, 0.010740667581558228, 0.9732514023780823, 0.0017818687483668327, -0.00034731722553260624, 0.04728768393397331, 0.0007923797820694745, -0.004532283172011375, 0.1491575688123703, -0.0010765246115624905, 0.00012763432459905744, 0.04821064695715904, -0.9686542415353623, -0.17534442311539702, -2.787596091695491, 0.0017818687483668327, -0.00034731722553260624, 0.04728768393397331
49919, 0.04404408112168312, -0.14304915070533752, -2.1083014011383057, 2.894862651824951, -2.6243669986724854, 8.887922286987305, -0.012104359455406666, 0.006048705894500017, 0.949885368347168, 0.0018492607632651925, -0.00025518215261399746, 0.04722105711698532, 0.0007923797820694745, -0.004532283172011375, 0.15476828813552856, -0.00039540044963359833, 0.001029847888275981, 0.04952685534954071, -0.5576560658916067, 0.1513799781710795, -0.6481547436732171, 0.0018492607632651925, -0.00025518215261399746, 0.04722105711698532
49929, 0.007199461106210947, -0.12214258313179016, -2.01406192779541, 0.5613231658935547, -2.4625332355499268, 13.097834587097168, -0.03938913717865944, 0.009607790037989616, 1.0207295417785645, 0.0019190011080354452, -0.0001635692606214434, 0.04711565002799034, 0.0007923797820694745, -0.004532283172011375, 0.1605502963066101, 0.0008183190366253257, 0.001696145161986351, 0.05364731699228287, 0.5393345137447065, -5.399900055036816, -7.611390008881926, 0.0013310578651726246, 0.00013963929086457938, 0.04770703241229057
49939, 0.007613076828420162, -0.14339521527290344, -1.8696779012680054, 3.5264062881469727, 4.763332843780518, 18.222530364990234, -0.02496461011469364, 0.010638303123414516, 1.0278472900390625, 0.0013863241765648127, 0.00023939234961289912, 0.04760906472802162, 0.0007923797820694745, -0.004532283172011375, 0.16650274395942688, -0.0011491939658299088, 0.001793628092855215, 0.05008186399936676, -0.3233343720912116, -1.553917298430425, -1.5176554919903822, 0.0013863241765648127, 0.00023939234961289912, 0.04760906472802162
49949, 0.01713486574590206, -0.15599314868450165, -1.6901792287826538, -6.097219944000244, -3.255474328994751, 16.45009422302246, -0.02757478691637516, -0.011475732550024986, 0.9852079749107361, 0.0014439142541959882, 0.0003389429475646466, 0.04753147065639496, 0.0007923797820694745, -0.004532283172011375, 0.17263181507587433, -0.0011218464933335781, 0.0020927730947732925, 0.04962189495563507, 0.07094321388816635, -1.7582069932709712, -0.4059233917079439, 0.0014439142541959882, 0.0003389429475646466, 0.04753147065639496
49959, -0.02119980752468109, -0.12656575441360474, -1.5315754413604736, 2.0559182167053223, 1.0164440870285034, 14.750675201416016, -0.02760353870689869, -0.013466408476233482, 1.0222729444503784, 0.0015040743164718151, 0.00043820752762258053, 0.047458257526159286, 0.0007923797820694745, -0.004532283172011375, 0.17893189191818237, -0.0012989196693524718, 0.002049047965556383, 0.04935270920395851, 0.3380785235803078, -0.7159122842148932, -0.18322420866061861, 0.0015040743164718151, 0.00043820752762258053, 0.047458257526159286
49969, 0.02025837078690529, -0.15139757096767426, -1.3810231685638428, 13.36660385131836, 2.783595085144043, 14.965048789978027, -0.026006165891885757, -0.002943761646747589, 1.0189902782440186, 0.001566672115586698, 0.0005374460597522557, 0.04739238694310188, 0.0007923797820694745, -0.004532283172011375, 0.18540172278881073, -0.001652140635997057, 0.00240173377096653, 0.049797527492046356, 0.0892892748500623, -2.168700828187463, -1.0142579254365387, 0.001566672115586698, 0.0005374460597522557, 0.04739238694310188
49979, 0.09330974519252777, -0.19280365109443665, -1.2341933250427246, -7.371886730194092, 7.486303806304932, 13.186543464660645, -0.0083632692694664, -0.0033224080689251423, 0.9962268471717834, 0.0016317028785124421, 0.0006366227171383798, 0.04734528437256813, 0.0007923797820694745, -0.004532283172011375, 0.19204244017601013, -0.0015957262367010117, 0.0024245644453912973, 0.049268245697021484, 0.4522882431410392, -1.4285607935788995, -0.6816880046100096, 0.0008045937865972519, 0.00108123489189893, 0.047942470759153366
49989, 0.016368908807635307, -0.2514244019985199, -1.1068305969238281, -5.963109016418457, 4.348448276519775, 11.843979835510254, -0.018332047387957573, 0.016041211783885956, 0.9944297671318054, 0.0008494008216075599, 0.0011918735690414906, 0.04791718348860741, 0.0007923797820694745, -0.004532283172011375, 0.1988392472267151, -0.002358259167522192, 0.0026206292677670717, 0.0489438995718956, 0.7375128605042616, -1.0565651791483273, -1.2675615122185775, 0.0008494008216075599, 0.0011918735690414906, 0.04791718348860741
49999, -0.019691305235028267, -0.2804447412490845, -0.9911274313926697, 4.402060031890869, -3.8372883796691895, 10.234393119812012, -0.016502900049090385, 0.03452217951416969, 1.0113991498947144, 0.0008979897247627378, 0.0013015015283599496, 0.04789141193032265, 0.0007923797820694745, -0.004532283172011375, 0.20581403374671936, -0.00231062900274992, 0.0026469090953469276, 0.04866107925772667, 1.1913852064725932, -0.660740919429658, -0.9892480871493206, 0.0008979897247627378, 0.0013015015283599496, 0.04789141193032265
50009, 0.02657102234661579, -0.25356513261795044, -0.885750412940979, 5.179543495178223, -2.199134588241577, 10.57481575012207, -0.010862895287573338, 0.03801584243774414, 0.9997893571853638, 0.0009511631214991212, 0.0014110862975940108, 0.04787177965044975, 0.0007923797820694745, -0.004532283172011375, 0.21294339001178741, -0.002663392573595047, 0.0028709135949611664, 0.048586003482341766, 1.036638162829479, -0.5344922533783307, -0.6705644542347216, 0.0009511631214991212, 0.0014110862975940108, 0.04787177965044975
50019, 0.06566512584686279, -0.22713454067707062, -0.7805941700935364, 0.6787002086639404, -2.354825973510742, 9.61393928527832, -0.023249056190252304, 0.02577766217291355, 1.0170572996139526, 0.0010089271236211061, 0.0015205398667603731, 0.04785729572176933, 0.0007923797820694745, -0.004532283172011375, 0.22023014724254608, -0.0029615028761327267, 0.0029907613061368465, 0.048304423689842224, 0.7703041898495663, -0.6088263055351719, -0.5517455164616933, 0.0010089271236211061, 0.0015205398667603731, 0.04785729572176933
50029, 0.08089225739240646, -0.20256952941417694, -0.6864566802978516, 9.373767852783203, 4.364396095275879, 7.591353893280029, -0.012735876254737377, 0.02061484381556511, 1.044098973274231, 0.0010708400513976812, 0.001629138016141951, 0.047854114323854446, 0.0007923797820694745, -0.004532283172011375, 0.22767460346221924, -0.003468375885859132, 0.0032206817995756865, 0.04804198443889618, 0.5638107974304092, -0.15727139208688146, -0.7305241862938487, 6.450765795307234e-05, 0.001968952128663659, 0.047962844371795654
50039, 0.20371216535568237, -0.27537035942077637, -0.6146564483642578, 11.2021484375, 7.6396989822387695, 5.817698001861572, -0.004514066968113184, 0.0035498521756380796, 1.0644750595092773, 0.0001023431250359863, 0.002085653832182288, 0.04799511283636093, 0.0007923797820694745, -0.004532283172011375, 0.23527707159519196, -0.00380670721642673, 0.0042182826437056065, 0.0511462427675724, 1.319394757634798, -1.3810395729008695, -3.715879342552455, 0.0001023431250359863, 0.002085653832182288, 0.04799511283636093
50049, 0.2855881452560425, -0.32620641589164734, -0.5601989030838013, 4.768342018127441, 4.004532814025879, 3.648026466369629, -0.013336993753910065, 0.008890029974281788, 1.0487253665924072, 0.00014452508185058832, 0.0021996391005814075, 0.04808048531413078, 0.0007923797820694745, -0.004532283172011375, 0.24303483963012695, -0.003732536919414997, 0.005192955955862999, 0.05460371822118759, 1.5208051533127798, -6.206651155093286, -4.794865362730491, 0.00014452508185058832, 0.0021996391005814075, 0.04808048531413078
50059, 0.33126500248908997, -0.3653174936771393, -0.5262106657028198, 3.216547727584839, 4.12788200378418, 2.7441318035125732, -0.03651582449674606, 0.00713073555380106, 1.014868974685669, 0.00019213269115425646, 0.0023090860340744257, 0.048216842114925385, 0.0007923797820694745, -0.004532283172011375, 0.25094515085220337, -0.004571117460727692, 0.005450615659356117, 0.0521540604531765, 1.2079153369321265, -3.586627695497999, -1.2903608200753354, 0.00019213269115425646, 0.0023090860340744257, 0.048216842114925385
50069, 0.3585185110569, -0.4097038209438324, -0.5006160736083984, 2.4975883960723877, 5.270801067352295, 2.2903196811676025, -0.026270318776369095, 0.008069966919720173, 1.0529369115829468, 0.0002458120579831302, 0.0024130120873451233, 0.048382554203271866, 0.0007923797820694745, -0.004532283172011375, 0.25899234414100647, -0.005900020711123943, 0.004968590103089809, 0.051178690046072006, 0.2785216258126378, -2.8491577275334503, 1.1535140777232868, 0.0002458120579831302, 0.0024130120873451233, 0.048382554203271866
50079, 0.3855859041213989, -0.4497792422771454, -0.47668901085853577, 8.640691757202148, 9.469332695007324, 2.405092716217041, -0.015666866675019264, 0.015617932192981243, 1.061702847480774, 0.0003063419717364013, 0.002510741353034973, 0.048584725707769394, 0.0007923797820694745, -0.004532283172011375, 0.26718220114707947, -0.0056863268837332726, 0.005080096423625946, 0.050627101212739944, 0.4856378855856846, -1.9370285891489314, 0.07216607480773973, -0.0012282939860597253, 0.0031184821855276823, 0.0492071732878685
50089, 0.4998663067817688, -0.5354320406913757, -0.4518706202507019, 20.976097106933594, 6.969692707061768, 2.0286707878112793, -0.022173075005412102, 0.02701004035770893, 1.069441795349121, -0.0012021103175356984, 0.003226099768653512, 0.04948219656944275, 0.0007923797820694745, -0.004532282706350088, 0.2755175828933716, -0.006524663418531418, 0.0052981991320848465, 0.050066035240888596, 1.4991207348171058, -1.7942155179669972, 0.2920228822823958, -0.0012021103175356984, 0.003226099768653512, 0.04948219656944275
50099, 0.7451132535934448, -0.6145862936973572, -0.4323122501373291, 34.20048904418945, 11.061819076538086, 1.3087382316589355, -0.019426574930548668, 0.02331344410777092, 1.083476185798645, -0.0011668918887153268, 0.0033254290465265512, 0.04982355982065201, 0.0007923797238618135, -0.004532282706350088, 0.2839951813220978, -0.0067814108915627, 0.005984293296933174, 0.05066195875406265, 0.7948719164546063, -0.366102822190749, -3.362706304146627, -0.0011668918887153268, 0.0033254290465265512, 0.04982355982065201
50109, 1.1055554151535034, -0.7295743823051453, -0.4136126935482025, 38.85441207885742, 11.063661575317383, 2.760723114013672, -0.023913199082016945, 0.022704653441905975, 1.0641659498214722, -0.001121056149713695, 0.0034128818660974503, 0.05024034529924393, 0.0007923797238618135, -0.004532282706350088, 0.29259124398231506, -0.006435901392251253, 0.006643355358392, 0.051291316747665405, 1.9827461373419977, 0.9231478205099686, 1.375960697037982, -0.001121056149713695, 0.0034128818660974503, 0.05024034529924393
50119, 1.4836328029632568, -0.8212717175483704, -0.3863551914691925, 35.85852813720703, 4.741335868835449, 2.6094675064086914, -0.0219186432659626, 0.03076896257698536, 1.0826127529144287, -0.0010628578020259738, 0.003482789732515812, 0.050727978348731995, 0.0007923797238618135, -0.004532282706350088, 0.3013317286968231, -0.007081887684762478, 0.00661044055595994, 0.0527748204767704, 1.634548318941361, 1.0713016164345512, 0.6994102174958243, -0.0010628578020259738, 0.003482789732515812, 0.050727978348731995
50129, 1.8194454908370972, -0.8426299095153809, -0.35697612166404724, 28.786277770996094, 5.357171058654785, 2.549642562866211, -0.02090141735970974, 0.01967918872833252, 1.0830087661743164, -0.0009904422331601381, 0.00352832255885005, 0.051288727670907974, 0.0007923797238618135, -0.004532282706350088, 0.31016504764556885, -0.00695948489010334, 0.0068626790307462215, 0.05327486991882324, 2.123355712049559, 2.630284179251279, -0.8607828198694563, -0.0024841425474733114, 0.004284103401005268, 0.05164284259080887
50139, 2.2402658462524414, -0.9574398398399353, -0.31664252281188965, 17.483924865722656, 5.756951332092285, 1.3345863819122314, -0.0253764558583498, 0.017563406378030777, 1.0860109329223633, -0.0024372378829866648, 0.004319083411246538, 0.052294034510850906, 0.0007923797238618135, -0.004532282706350088, 0.31914833188056946, -0.007593826856464148, 0.006631586700677872, 0.05400797352194786, 1.398790594990674, 1.3857498026543842, -0.4490662180723177, -0.0024372378829866648, 0.004319083411246538, 0.052294034510850906
50149, 2.3306632041931152, -1.0142251253128052, -0.30687105655670166, 11.15216064453125, 6.075837135314941, 0.5497143864631653, -0.024060547351837158, -0.002027007983997464, 1.0727730989456177, -0.002374304924160242, 0.004317424260079861, 0.053027763962745667, 0.0007923797238618135, -0.004532282706350088, 0.32822185754776, -0.009220997802913189, 0.0070717474445700645, 0.05562422052025795, 0.3729660686350607, 0.3525614403723715, -3.4798424422671417, -0.002374304924160242, 0.004317424260079861, 0.053027763962745667
50159, 2.308238983154297, -1.090868592262268, -0.29071542620658875, -0.4296831786632538, 6.441348075866699, 1.2688852548599243, -0.030178280547261238, 0.007364322897046804, 1.077507495880127, -0.0022943723015487194, 0.004275549668818712, 0.053838666528463364, 0.0007923797238618135, -0.004532282706350088, 0.3374193608760834, -0.008648060262203217, 0.007951682433485985, 0.05728129670023918, 0.34575402703468694, 1.3184453143589, -7.801301613796966, -0.0022943723015487194, 0.004275549668818712, 0.053838666528463364
50169, 2.1745142936706543, -1.1868486404418945, -0.2777296304702759, -12.661763191223145, 9.98780632019043, 0.9784515500068665, -0.02769765630364418, 0.006803432479500771, 1.1043987274169922, -0.0021964116021990776, 0.004191291984170675, 0.05472501739859581, 0.0007923797238618135, -0.004532282706350088, 0.34672948718070984, -0.010657424107193947, 0.008246617391705513, 0.05608588084578514, 1.2801992474190098, -0.7815320141136666, -0.3298012073351515, -0.0021964116021990776, 0.004191291984170675, 0.05472501739859581
50179, 1.9765855073928833, -1.2427864074707031, -0.26447486877441406, -17.444429397583008, 8.262886047363281, 1.045003890991211, -0.008658956736326218, 0.01813053898513317, 1.0842914581298828, -0.0020788791589438915, 0.0040635960176587105, 0.05570104718208313, 0.0007923797238618135, -0.004532282706350088, 0.3561255633831024, -0.012136312201619148, 0.007950694300234318, 0.0582977719604969, 1.0561319385281338, -2.0449545221046392, 1.4760049830196351, -0.004167670849710703, 0.005082152783870697, 0.055791713297367096
50189, 1.7750476598739624, -1.3955732583999634, -0.25069499015808105, -21.25810432434082, 14.006409645080566, 0.7956213355064392, -0.002059236401692033, 0.014933759346604347, 1.0986770391464233, -0.00408607441931963, 0.004940475337207317, 0.056862179189920425, 0.0007923797238618135, -0.004532282706350088, 0.36562439799308777, -0.010311301797628403, 0.009185276925563812, 0.0593271404504776, 1.056682677940723, 2.803341364560665, -8.876322916739753, -0.00408607441931963, 0.004940475337207317, 0.056862179189920425
50199, 1.6225465536117554, -1.6393241882324219, -0.2272447794675827, -15.684908866882324, 22.37380599975586, 1.5388075113296509, -0.013318229466676712, 0.003492840565741062, 1.0774568319320679, -0.003982107620686293, 0.004760309122502804, 0.058022402226924896, 0.0007923797238618135, -0.004532282706350088, 0.3752061426639557, -0.011672288179397583, 0.0088198222219944, 0.060980379581451416, 0.5614685804345793, 2.3820757805826016, -5.188681858740779, -0.003982107620686293, 0.004760309122502804, 0.058022402226924896
50209, 1.4585212469100952, -2.0059807300567627, -0.20173771679401398, -15.71851634979248, 35.7812614440918, 1.495174527168274, -0.012920374982059002, 0.016639437526464462, 1.080774188041687, -0.0038535133935511112, 0.0045454492792487144, 0.05926709994673729, 0.0007923797238618135, -0.004532282706350088, 0.384869247674942, -0.01185454148799181, 0.008827770128846169, 0.06073106825351715, 0.9203384847912879, 2.2112036590648083, -0.9227713233463817, -0.0038535133935511112, 0.0045454492792487144, 0.05926709994673729
50219, 1.2421796321868896, -2.4112720489501953, -0.1813361495733261, -21.124950408935547, 39.932464599609375, 1.3043830394744873, -0.011722670868039131, 0.017709165811538696, 1.117254376411438, -0.0036966102197766304, 0.004299224354326725, 0.060591306537389755, 0.0007923797238618135, -0.004532282706350088, 0.39462336897850037, -0.010286325588822365, 0.009467709809541702, 0.06367913633584976, 1.2648782898872897, 0.8659321981383178, -7.200765902136567, -0.0036966102197766304, 0.004299224354326725, 0.060591306537389755
50229, 1.2223176956176758, -2.3859894275665283, -0.18212155997753143, -25.676305770874023, 41.70144271850586, 0.17203041911125183, -0.00952519103884697, 0.025472966954112053, 1.114798665046692, -0.003504863241687417, 0.004024099092930555, 0.062013912945985794, 0.0007923797238618135, -0.004532282706350088, 0.4044595956802368, -0.011503473855555058, 0.009553940035402775, 0.06544724851846695, 0.5114461542870313, -0.7975487173478303, -7.145324047340381, -0.003504863241687417, 0.004024099092930555, 0.062013912945985794
50239, 0.9315979480743408, -2.8295156955718994, -0.16810539364814758, -29.87354278564453, 34.86702346801758, -0.07899700850248337, -0.005000223405659199, 0.032377541065216064, 1.1087087392807007, -0.004935602191835642, 0.005049871280789375, 0.06410982459783554, 0.0007923797238618135, -0.004532282706350088, 0.41435739398002625, -0.011794064193964005, 0.010046273469924927, 0.06891284883022308, 0.36678923552914916, -0.8419216776091327, -7.84332718873776, -0.004935602191835642, 0.005049871280789375, 0.06410982459783554
50249, 0.6325175166130066, -3.1464359760284424, -0.16340209543704987, -31.371095657348633, 21.822093963623047, 0.10055774450302124, -0.010200271382927895, 0.016737941652536392, 1.1206830739974976, -0.004691090434789658, 0.0047630248591303825, 0.06577038764953613, 0.0007923797238618135, -0.004532282706350088, 0.4243146777153015, -0.011963030323386192, 0.01044503878802061, 0.0692940354347229, 0.764408723455314, -0.02713194163921456, -8.46274130938724, -0.004691090434789658, 0.0047630248591303825, 0.06577038764953613
50259, 0.318674772977829, -3.339505434036255, -0.1625441312789917, -30.069215774536133, 12.815873146057129, -0.32318153977394104, -0.021146923303604126, 0.023872995749115944, 1.0853718519210815, -0.004389129113405943, 0.00446169450879097, 0.06753964722156525, 0.0007923797238618135, -0.004532282706350088, 0.43432196974754333, -0.012780227698385715, 0.010652047581970692, 0.07006467878818512, 0.6123829380187309, 0.00505819006183858, -3.9591317823201564, -0.004389129113405943, 0.00446169450879097, 0.06753964722156525
50269, 0.023397954180836678, -3.437795877456665, -0.16517238318920135, -24.769214630126953, 2.973442554473877, -0.35778334736824036, 0.0063999611884355545, 0.024228783324360847, 1.10075044631958, -0.0040258062072098255, 0.004151816014200449, 0.0694049596786499, 0.0007923797238618135, -0.004532282706350088, 0.44439688324928284, -0.01279496867209673, 0.010452993214130402, 0.07265815138816833, 0.8350079555771039, -0.965402482452232, -3.685730398718647, -0.0040258062072098255, 0.004151816014200449, 0.0694049596786499
50279, -0.22275952994823456, -3.398524045944214, -0.16610689461231232, -15.907090187072754, -9.723849296569824, 0.7680476307868958, 0.013012025505304337, 0.022892948240041733, 1.110545039176941, -0.0035989328753203154, 0.003839007578790188, 0.07136011123657227, 0.0007923797238618135, -0.004532282706350088, 0.4545024633407593, -0.011497820727527142, 0.011004883795976639, 0.07486378401517868, 1.0701940869476692, -1.1449443866597298, -6.001659143281728, -0.0035989328753203154, 0.003839007578790188, 0.07136011123657227
50289, -0.350027859210968, -3.280912160873413, -0.1559656858444214, -5.872372150421143, -18.93717384338379, 0.3144742250442505, -0.018328813835978508, 0.02339634671807289, 1.1078016757965088, -0.005394604988396168, 0.005173320882022381, 0.07373007386922836, 0.0007923797238618135, -0.004532282706350088, 0.4646563231945038, -0.012646316550672054, 0.010905714705586433, 0.07695180922746658, 1.5911643135630753, 0.5584791479028008, -3.215757007248442, -0.005394604988396168, 0.005173320882022381, 0.07373007386922836
50299, -0.3779124617576599, -3.0663111209869385, -0.15107500553131104, 3.888212203979492, -25.640262603759766, 1.0332504510879517, -0.017733417451381683, 0.01971142739057541, 1.1297506093978882, -0.004900668747723103, 0.004911811091005802, 0.07590091973543167, 0.0007923797238618135, -0.004532282240688801, 0.47485673427581787, -0.012800134718418121, 0.011227399110794067, 0.07936809211969376, 1.6440512675976917, -0.6177955716001766, -0.288048797881828, -0.004900668747723103, 0.004911811091005802, 0.07590091973543167
50309, -0.3059893548488617, -2.7998998165130615, -0.139429971575737, 13.260924339294434, -29.85787010192871, 0.7334019541740417, -0.007052565459161997, 0.013610254041850567, 1.1380391120910645, -0.004346120171248913, 0.0046572028659284115, 0.07819151878356934, 0.0007923797238618135, -0.004532282240688801, 0.48508185148239136, -0.012424335815012455, 0.01170564629137516, 0.08135917782783508, 1.3037326989771436, -1.3519341508829072, -2.1877870662615067, -0.004346120171248913, 0.0046572028659284115, 0.07819151878356934
50319, -0.1641533225774765, -2.5055720806121826, -0.1339520812034607, 15.778319358825684, -27.845842361450195, -0.11876988410949707, -0.004532589111477137, 0.020512178540229797, 1.1252442598342896, -0.0037351734936237335, 0.0044089448638260365, 0.08061361312866211, 0.0007923796656541526, -0.004532282240688801, 0.49532586336135864, -0.012956536374986172, 0.011742500588297844, 0.08617636561393738, 0.9980369256341408, -2.429003500692182, -9.228283826812856, -0.0037351734936237335, 0.0044089448638260365, 0.08061361312866211
50329, -0.0331747941672802, -2.190401554107666, -0.13962747156620026, 17.153409957885742, -27.791913986206055, -1.046700358390808, -0.01097259484231472, 0.020687192678451538, 1.1194722652435303, -0.0030736790504306555, 0.004164788406342268, 0.083159901201725, 0.0007923796656541526, -0.004532282240688801, 0.5055868625640869, -0.012040884234011173, 0.012494434602558613, 0.08927697688341141, 0.6271744847602122, -0.0017338405288969236, -9.273011733106472, -0.0030736790504306555, 0.004164788406342268, 0.083159901201725
50339, 0.15206223726272583, -1.9157631397247314, -0.15188147127628326, 19.466856002807617, -26.1146240234375, -1.239770770072937, -0.02034802921116352, 0.013856754638254642, 1.1279711723327637, -0.004818223416805267, 0.005800987593829632, 0.0865526869893074, 0.0007923796656541526, -0.004532282240688801, 0.5158504843711853, -0.012883038260042667, 0.012619610875844955, 0.09160393476486206, 0.7705893382622443, 0.012189027923014371, -2.5535380978076603, -0.004818223416805267, 0.005800987593829632, 0.0865526869893074
50349, 0.34213966131210327, -1.6639684438705444, -0.16618479788303375, 17.154787063598633, -22.88215446472168, -1.536041021347046, -0.01525034662336111, 0.013048556633293629, 1.1403757333755493, -0.0041388580575585365, 0.005606861785054207, 0.08935906738042831, 0.0007923796656541526, -0.004532282240688801, 0.5261310338973999, -0.012316996231675148, 0.013242844492197037, 0.09522183239459991, 0.9596377200106935, -0.7840728115742919, -6.189199593172731, -0.0041388580575585365, 0.005606861785054207, 0.08935906738042831
50359, 0.4974634051322937, -1.4561320543289185, -0.18280412256717682, 13.512757301330566, -18.218189239501953, -2.2398898601531982, -0.009842545725405216, 0.02042168192565441, 1.1364840269088745, -0.0034252877812832594, 0.005407392513006926, 0.09229791164398193, 0.0007923796656541526, -0.004532282240688801, 0.5363906025886536, -0.012863424606621265, 0.013345617800951004, 0.09610562026500702, 0.3349389607768389, 0.6647528695618902, -1.244950398858947, -0.0034252877812832594, 0.005407392513006926, 0.09229791164398193
50369, 0.6204161047935486, -1.2797741889953613, -0.21283204853534698, 9.542245864868164, -16.520435333251953, -3.5305776596069336, -0.023548807948827744, 0.022687841206789017, 1.123618245124817, -0.0026818793267011642, 0.0051992894150316715, 0.09537024796009064, 0.0007923796656541526, -0.004532282240688801, 0.5466864705085754, -0.012210593558847904, 0.013597988523542881, 0.0990276038646698, 0.35334116383141695, 0.17312460663186593, -2.456724929203034, -0.0026818793267011642, 0.0051992894150316715, 0.09537024796009064
50379, 0.6643176078796387, -1.0768166780471802, -0.25870588421821594, 3.547224521636963, -17.182918548583984, -5.682169437408447, -0.037581562995910645, 0.018066085875034332, 1.1252566576004028, -0.001912456820718944, 0.004979994613677263, 0.09856933355331421, 0.0007923796656541526, -0.004532282240688801, 0.5569019317626953, -0.011681785807013512, 0.013508702628314495, 0.10201416909694672, 1.0909762840424908, -0.5854100517475005, -0.9799150252629829, -0.001912456820718944, 0.004979994613677263, 0.09856933355331421
50389, 0.6802211403846741, -0.908137857913971, -0.32289958000183105, -0.140342116355896, -16.338165283203125, -7.457546710968018, -0.03386881574988365, 0.008404509164392948, 1.11651611328125, -0.0036735166795551777, 0.00688424427062273, 0.10199733078479767, 0.0007923796656541526, -0.004532282240688801, 0.56718510389328, -0.01163751631975174, 0.014827470295131207, 0.10748861730098724, 0.060381865323952004, 1.4369711425463372, -1.6500636642298616, -0.0036735166795551777, 0.00688424427062273, 0.10199733078479767
50399, 0.6741336584091187, -0.7346779704093933, -0.4051409661769867, -2.1016063690185547, -18.5965518951416, -9.013782501220703, -0.004097896162420511, 0.014203475788235664, 1.1202841997146606, -0.002932170173153281, 0.006696844007819891, 0.10543866455554962, 0.0007923796656541526, -0.004532282240688801, 0.577348530292511, -0.010932562872767448, 0.014550733380019665, 0.111275315284729, 0.633580610933555, -0.4867656431918951, -6.105580547481026, -0.002932170173153281, 0.006696844007819891, 0.10543866455554962
50409, 0.6474016904830933, -0.5529749989509583, -0.5032939910888672, -2.3776423931121826, -18.732847213745117, -10.502771377563477, -0.007823214866220951, 0.011273863725364208, 1.1194888353347778, -0.002175516914576292, 0.006496333982795477, 0.10899829864501953, 0.0007923796656541526, -0.004532282240688801, 0.5875400900840759, -0.01154731959104538, 0.015627369284629822, 0.11266982555389404, -0.3496314427934057, 2.1991975843160474, -0.593065368593841, -0.002175516914576292, 0.006496333982795477, 0.10899829864501953
50419, 0.6183295845985413, -0.35837382078170776, -0.6138455867767334, -2.429213523864746, -21.143810272216797, -11.719071388244629, -0.029706107452511787, 0.0039977882988750935, 1.1043988466262817, -0.0014070228207856417, 0.006283092312514782, 0.11267463117837906, 0.0007923796656541526, -0.0045322817750275135, 0.5976632237434387, -0.011469571851193905, 0.01547220442444086, 0.11690550297498703, -0.024162479170557423, -0.615424208380977, -1.2808318654844015, -0.0014070228207856417, 0.006283092312514782, 0.11267463117837906
50429, 0.5673476457595825, -0.11351612210273743, -0.7363141775131226, -0.9703372716903687, -22.178829193115234, -12.459821701049805, -0.03191806375980377, 0.003885750425979495, 1.0930259227752686, -0.0006303950794972479, 0.00605779280886054, 0.11645659804344177, 0.0007923796656541526, -0.0045322817750275135, 0.6077749133110046, -0.010791873559355736, 0.016262302175164223, 0.11997771263122559, -0.05333793349420011, 0.9598771895893154, -0.5863584126565513, -0.0006303950794972479, 0.00605779280886054, 0.11645659804344177
50439, 0.564790666103363, 0.09097524732351303, -0.8645824790000916, 0.5947960615158081, -19.204742431640625, -12.490839958190918, -0.016264164820313454, 0.009624471887946129, 1.1026381254196167, -0.0025400922168046236, 0.008157801814377308, 0.12043864279985428, 0.0007923796074464917, -0.0045322817750275135, 0.6178185939788818, -0.010583342052996159, 0.0164263304322958, 0.12680605053901672, -0.41789608631456615, -0.8053959451915832, 0.2845398507464836, -0.0025400922168046236, 0.008157801814377308, 0.12043864279985428
50449, 0.5717793107032776, 0.2666068971157074, -0.9879025220870972, -0.35630491375923157, -15.710752487182617, -11.673269271850586, -0.0041885278187692165, 0.014688780531287193, 1.1289459466934204, -0.001832938869483769, 0.007974008098244667, 0.12441994994878769, 0.0007923796074464917, -0.0045322817750275135, 0.627796471118927, -0.009699122980237007, 0.017062611877918243, 0.13079962134361267, -0.07432751476697685, -1.2734605587595307, -6.379115176558827, -0.001832938869483769, 0.007974008098244667, 0.12441994994878769
50459, 0.5620201826095581, 0.40577203035354614, -1.1051225662231445, -1.5878911018371582, -8.529269218444824, -11.812500953674316, -0.01654532179236412, 0.012644758448004723, 1.1331377029418945, -0.0011297572636976838, 0.007779349107295275, 0.12851987779140472, 0.0007923796074464917, -0.0045322817750275135, 0.6377336978912354, -0.010298865847289562, 0.01678994856774807, 0.13451208174228668, -0.3512104742788258, -0.33488399906446287, -2.753910249532794, -0.0011297572636976838, 0.007779349107295275, 0.12851987779140472
50469, 0.5453751087188721, 0.46133410930633545, -1.2228238582611084, -3.154311180114746, -2.2768163681030273, -11.531026840209961, -0.02912021428346634, 0.008508947677910328, 1.12519371509552, -0.0004336198908276856, 0.007573859766125679, 0.1327485889196396, 0.0007923796074464917, -0.0045322817750275135, 0.6476167440414429, -0.010076777078211308, 0.01749931275844574, 0.13699541985988617, -0.16310216586721854, 1.809640430535732, 0.17974544231765321, -0.0004336198908276856, 0.007573859766125679, 0.1327485889196396
